snapped_at,price,market_cap,total_volume
2014-07-05 00:00:00 UTC,627.5812999999999,8149049043.304998,9292051.769341238
2014-07-06 00:00:00 UTC,631.0025,8195697095.937501,11187211.133814601
2014-07-07 00:00:00 UTC,619.4950000000002,8048556476.875003,18525910.64620546
2014-07-08 00:00:00 UTC,620.0474999999996,8058075305.249995,9269839.610474609
2014-07-09 00:00:00 UTC,620.16,8060033472.0,9329941.299859986
2014-07-10 00:00:00 UTC,615.1275000000002,7994627579.250003,15009203.935868405
2014-07-11 00:00:00 UTC,630.8350000000002,8198773244.500003,15836826.82458833
2014-07-12 00:00:00 UTC,633.6389951679741,8235215928.499609,13267457.870885218
2014-07-13 00:00:00 UTC,627.4623228193354,8154939570.986056,11435029.121800043
2014-07-14 00:00:00 UTC,618.2050265064788,8034625267.996753,2646077079.3567286
2014-07-15 00:00:00 UTC,618.9524999999999,8044339956.749999,10776372.317991683
2014-07-16 00:00:00 UTC,614.1474999999997,7981890813.249996,13679053.322608326
2014-07-17 00:00:00 UTC,622.8950000000001,8095579446.500001,14637445.280315427
2014-07-18 00:00:00 UTC,627.0188000000003,8173252759.880004,14086517.690069783
2014-07-19 00:00:00 UTC,626.1763000000001,8165088481.480001,7640657.031253545
2014-07-20 00:00:00 UTC,620.5138,8093609698.919999,4767570.26288198
2014-07-21 00:00:00 UTC,619.9088000000002,8088074095.3600025,8225443.991691393
2014-07-22 00:00:00 UTC,619.0062999999999,8078589320.669999,7698580.9229142675
2014-07-23 00:00:00 UTC,617.9425000000001,8066930366.250001,9043046.013458895
2014-07-24 00:00:00 UTC,599.8088,7832303310.4,24703385.252356224
2014-07-25 00:00:00 UTC,600.0963000000002,7837677745.410003,20256797.398241412
2014-07-26 00:00:00 UTC,593.7750000000001,7758026640.000001,11443452.28870578
2014-07-27 00:00:00 UTC,590.3788,7715896688.72,9300140.74662901
2014-07-28 00:00:00 UTC,585.2787999999998,7651364384.369997,23117898.15816101
2014-07-29 00:00:00 UTC,581.7138,7607013191.22,11790372.332249207
2014-07-30 00:00:00 UTC,560.7912999999999,7335781094.212499,18397948.917774394
2014-07-31 00:00:00 UTC,583.1821057431899,7630850376.333778,23252091.391060743
2014-08-01 00:00:00 UTC,593.8655273953669,7773046501.525218,22927176.796534866
2014-08-02 00:00:00 UTC,588.2306991611412,7701689838.349342,9260582.608232379
2014-08-03 00:00:00 UTC,585.5731940766995,7669135008.183718,9179432.125804095
2014-08-04 00:00:00 UTC,586.3686859113967,7681459103.873592,11325982.78547038
2014-08-05 00:00:00 UTC,582.4186267649761,7631722475.814864,13046784.254992407
2014-08-06 00:00:00 UTC,583.3249999999999,7645917854.374999,12769922.201948395
2014-08-07 00:00:00 UTC,587.2031590188054,7699128899.554043,11942668.461052554
2014-08-08 00:00:00 UTC,590.9072702245192,7749970439.220903,12277588.527439365
2014-08-09 00:00:00 UTC,588.1078559835756,7716004475.897311,7934876.355063622
2014-08-10 00:00:00 UTC,588.5004825541756,7723612745.649575,8504716.676129557
2014-08-11 00:00:00 UTC,573.4063,7528222642.385,16394404.861505693
2014-08-12 00:00:00 UTC,567.4023482208208,7451879444.947211,15825348.317337945
2014-08-13 00:00:00 UTC,543.6674999999999,7142146355.812499,36644669.931792624
2014-08-14 00:00:00 UTC,503.7087999999998,6619438824.319998,46265624.62553175
2014-08-15 00:00:00 UTC,492.2844982828295,6470895123.240938,31123413.362281278
2014-08-16 00:00:00 UTC,521.0463000000001,6851511348.007502,27941383.427219495
2014-08-17 00:00:00 UTC,494.7813,6508254263.94,28596111.80240412
2014-08-18 00:00:00 UTC,459.8863000000001,6051494358.652501,60758484.534893334
2014-08-19 00:00:00 UTC,484.1549999999999,6373125926.999999,45173284.02810885
2014-08-20 00:00:00 UTC,514.1863000000001,6770599523.880001,55122051.107402146
2014-08-21 00:00:00 UTC,515.605,6791368598.25,47111104.07847081
2014-08-22 00:00:00 UTC,515.8263000000001,6796320998.280002,34159957.60252427
2014-08-23 00:00:00 UTC,496.5688000000001,6544627813.360002,23986341.558129977
2014-08-24 00:00:00 UTC,508.1138,6698642065.23,18509793.266628254
2014-08-25 00:00:00 UTC,500.3863,6598469041.525,15737842.720394537
2014-08-26 00:00:00 UTC,510.6387999999999,6735887474.679998,21288943.923400816
2014-08-27 00:00:00 UTC,510.4463,6735479301.2325,21505988.92038193
2014-08-28 00:00:00 UTC,506.9150000000001,6691049888.250001,18467248.48861226
2014-08-29 00:00:00 UTC,508.0963,6708840033.1625,16001723.62834569
2014-08-30 00:00:00 UTC,501.5300000000001,6624308546.000001,10747408.658269238
2014-08-31 00:00:00 UTC,480.0262999999999,6342575501.242498,43358429.758384064
2014-09-01 00:00:00 UTC,475.8200000000002,6288710716.500003,19343751.807486504
2014-09-02 00:00:00 UTC,474.6938,6275487638.035,21083352.224831242
2014-09-03 00:00:00 UTC,474.7263000000001,6277994218.035002,14233663.71176932
2014-09-04 00:00:00 UTC,489.5475000000001,6475917910.312501,23597497.056552686
2014-09-05 00:00:00 UTC,480.2425000000001,6354592772.125001,14058803.04997312
2014-09-06 00:00:00 UTC,482.3588,6384706079.29,9776900.705157386
2014-09-07 00:00:00 UTC,480.6025,6363333295.8125,7748654.382831849
2014-09-08 00:00:00 UTC,471.1250000000001,6239603056.250001,27618107.417669404
2014-09-09 00:00:00 UTC,471.7538,6249605640.88,20218609.30319999
2014-09-10 00:00:00 UTC,477.1138,6322521232.08,20792329.424092777
2014-09-11 00:00:00 UTC,476.3775000000001,6314752955.062501,14579193.13186878
2014-09-12 00:00:00 UTC,473.6874999999999,6280918617.187499,13395857.32409978
2014-09-13 00:00:00 UTC,476.0013,6313764543.4275,14007703.004896387
2014-09-14 00:00:00 UTC,474.795,6299010306.0,11468703.326540692
2014-09-15 00:00:00 UTC,473.0313,6278083239.3825,12723496.884358438
2014-09-16 00:00:00 UTC,462.5925,6141505242.9375,16956832.82370955
2014-09-17 00:00:00 UTC,454.6238000000001,6037835956.610002,23179362.991400693
2014-09-18 00:00:00 UTC,423.565,5627251629.25,48338347.98438927
2014-09-19 00:00:00 UTC,393.2624999999999,5226301319.999999,47766762.1622319
2014-09-20 00:00:00 UTC,408.5025,5430693510.375,47847915.31720254
2014-09-21 00:00:00 UTC,396.62,5274312253.0,32843840.15919743
2014-09-22 00:00:00 UTC,398.3113000000001,5298466363.772501,24225299.2144736
2014-09-23 00:00:00 UTC,433.7512999999999,5771559860.494999,57448184.246617585
2014-09-24 00:00:00 UTC,420.92,5602424154.0,32689372.436466075
2014-09-25 00:00:00 UTC,407.9775,5431965426.5625,30733509.96720748
2014-09-26 00:00:00 UTC,402.88,5365475264.0,23707503.068168852
2014-09-27 00:00:00 UTC,398.0074999999999,5301867857.687499,16698720.05207724
2014-09-28 00:00:00 UTC,375.9887999999999,5009825166.719998,29504744.82791448
2014-09-29 00:00:00 UTC,373.0888,4972406272.54,37668363.03976922
2014-09-30 00:00:00 UTC,387.3512999999999,5164012591.079999,34519038.81008948
2014-10-01 00:00:00 UTC,380.8949999999999,5079406227.749999,26019381.155069035
2014-10-02 00:00:00 UTC,371.8413,4959944620.5375,19867284.508463353
2014-10-03 00:00:00 UTC,356.1899999999999,4752500693.999999,29080111.339532
2014-10-04 00:00:00 UTC,327.8813,4376051376.385,44971218.61630971
2014-10-05 00:00:00 UTC,325.1099999999999,4340421693.749999,81809696.99023308
2014-10-06 00:00:00 UTC,328.73,4390074094.5,75997580.13997829
2014-10-07 00:00:00 UTC,331.7238,4431199692.78,43924704.45993865
2014-10-08 00:00:00 UTC,353.3901000000001,4721892499.170001,50777426.825353265
2014-10-09 00:00:00 UTC,358.395,4790047733.625,80036548.33990295
2014-10-10 00:00:00 UTC,357.5549999999999,4780224305.999999,42046080.75021416
2014-10-11 00:00:00 UTC,359.515,4807704216.25,32266988.405666195
2014-10-12 00:00:00 UTC,374.1675000000001,5005060917.937501,30739066.019255087
2014-10-13 00:00:00 UTC,387.0387999999999,5178714607.579999,55435747.92234496
2014-10-14 00:00:00 UTC,398.2888,5330587769.78,71417120.06933361
2014-10-15 00:00:00 UTC,392.1900000000001,5250404406.000001,49257724.14281866
2014-10-16 00:00:00 UTC,379.3912999999999,5080504776.5599985,48941848.6690588
2014-10-17 00:00:00 UTC,380.2925,5093875427.8125,38063635.90178972
2014-10-18 00:00:00 UTC,389.1163,5213672024.625,43799624.062763646
2014-10-19 00:00:00 UTC,386.945,5185875584.5,32870166.09728563
2014-10-20 00:00:00 UTC,379.7699999999999,5090987746.499999,32186402.177928016
2014-10-21 00:00:00 UTC,382.4137999999999,5127920489.029999,33195457.629108418
2014-10-22 00:00:00 UTC,379.4425000000001,5089595057.375001,22279085.760041673
2014-10-23 00:00:00 UTC,356.2000000000001,4779135400.000001,48354309.486003265
2014-10-24 00:00:00 UTC,354.3175000000001,4755312883.375001,32650701.35283577
2014-10-25 00:00:00 UTC,347.0304940564094,4658797625.083782,35098508.122770295
2014-10-26 00:00:00 UTC,350.1888000000001,4702361470.560001,27618300.827371847
2014-10-27 00:00:00 UTC,348.29,4678274816.25,40322147.37977852
2014-10-28 00:00:00 UTC,351.5638000000001,4723453013.090001,26517269.319478102
2014-10-29 00:00:00 UTC,333.1474999999999,4477252539.374999,43376134.310925096
2014-10-30 00:00:00 UTC,343.6674999999999,4620136994.687499,59854847.07670034
2014-10-31 00:00:00 UTC,336.5879758057807,4526519245.630091,30524273.859307867
2014-11-01 00:00:00 UTC,323.9763,4358250678.7125,38569972.59373859
2014-11-02 00:00:00 UTC,323.9849999999999,4359606956.999999,28711350.70534258
2014-11-03 00:00:00 UTC,323.995,4361102298.0,40772300.42284785
2014-11-04 00:00:00 UTC,328.0083,4416492355.9725,35073797.880440444
2014-11-05 00:00:00 UTC,337.5933,4546689684.735,44434915.106879316
2014-11-06 00:00:00 UTC,347.8183,4685738573.94,43131102.62856433
2014-11-07 00:00:00 UTC,341.2317,4598267773.35,40263476.29477718
2014-11-08 00:00:00 UTC,344.1783,4639316977.02,30212775.72296773
2014-11-09 00:00:00 UTC,363.4241291015933,4900092960.69292,51466025.86583119
2014-11-10 00:00:00 UTC,363.7649999999999,4906043990.249999,62274660.836041614
2014-11-11 00:00:00 UTC,366.15,4939381807.5,45679773.63975148
2014-11-12 00:00:00 UTC,418.5783,5648170006.71,234617998.94235379
2014-11-13 00:00:00 UTC,414.7083,5597421602.175,338849744.1846642
2014-11-14 00:00:00 UTC,395.245,5336222507.25,263499968.5892329
2014-11-15 00:00:00 UTC,377.3267,5095655585.9875,99179350.3470273
2014-11-16 00:00:00 UTC,387.6233,5236180276.3025,95731301.28432417
2014-11-17 00:00:00 UTC,384.9,5200788045.0,152824089.08328944
2014-11-18 00:00:00 UTC,374.8683,5066663712.555,109440633.05073106
2014-11-19 00:00:00 UTC,376.7883,5093942323.3125,84367865.3742223
2014-11-20 00:00:00 UTC,355.3888345541618,4805825477.746428,93722502.0366924
2014-11-21 00:00:00 UTC,349.3882854323945,4725799744.63716,100624477.55914839
2014-11-22 00:00:00 UTC,351.5500000000001,4756418767.500001,68856354.94119315
2014-11-23 00:00:00 UTC,366.7817,4963794289.2375,71063869.31374641
2014-11-24 00:00:00 UTC,377.7417,5113527167.07,116848548.38822386
2014-11-25 00:00:00 UTC,375.248,5080998638.0,115570302.47559404
2014-11-26 00:00:00 UTC,365.7660000000001,4953852406.650002,92282203.67741974
2014-11-27 00:00:00 UTC,368.448,4991429534.4,70974036.26141815
2014-11-28 00:00:00 UTC,376.951,5108072424.775,91254232.81791146
2014-11-29 00:00:00 UTC,374.9649999999999,5082659949.124999,100952560.51474999
2014-11-30 00:00:00 UTC,376.472,5104546200.8,74926943.90674321
2014-12-01 00:00:00 UTC,379.489,5146696228.575,64120830.50054466
2014-12-02 00:00:00 UTC,381.3768000000001,5173729065.540001,66841251.26995943
2014-12-03 00:00:00 UTC,374.103,5076166196.7,74772912.71073525
2014-12-04 00:00:00 UTC,368.2282000000001,4997777244.500001,62639548.33058211
2014-12-05 00:00:00 UTC,376.379,5109881265.075,57857463.42592923
2014-12-06 00:00:00 UTC,373.671,5074368104.025,48428933.75856517
2014-12-07 00:00:00 UTC,374.448,5086108461.6,38514374.875024594
2014-12-08 00:00:00 UTC,361.433,4910799206.825,66593741.913184226
2014-12-09 00:00:00 UTC,350.9280000000001,4769269437.600001,88924869.65991856
2014-12-10 00:00:00 UTC,346.9798718363186,4716905099.220487,59696950.62553664
2014-12-11 00:00:00 UTC,346.9089999999999,4717173182.024999,118502898.82834333
2014-12-12 00:00:00 UTC,351.502,4780796277.1,50698218.39649164
2014-12-13 00:00:00 UTC,347.484,4727528507.1,38735004.41273056
2014-12-14 00:00:00 UTC,350.133,4764706150.575,44354135.28957544
2014-12-15 00:00:00 UTC,344.615,4690951072.25,30644200.622725755
2014-12-16 00:00:00 UTC,328.5340000000001,4473187530.400002,71798679.48126574
2014-12-17 00:00:00 UTC,318.828,4342046795.7,76239460.27345972
2014-12-18 00:00:00 UTC,309.765,4219673038.875,90976235.79233617
2014-12-19 00:00:00 UTC,317.54,4326569823.5,60607669.3459044
2014-12-20 00:00:00 UTC,328.7740000000001,4480153981.900002,64328493.85057997
2014-12-21 00:00:00 UTC,319.501,4353792201.85,58024786.31176
2014-12-22 00:00:00 UTC,329.886,4498284260.25,51126866.96604784
2014-12-23 00:00:00 UTC,333.97,4555334101.5,58571793.10819222
2014-12-24 00:00:00 UTC,322.194,4395934387.5,37974791.61572064
2014-12-25 00:00:00 UTC,318.166,4342234118.2,75362825.06098935
2014-12-26 00:00:00 UTC,327.7169708710151,4473844613.694206,93256490.21344973
2014-12-27 00:00:00 UTC,314.568,4295536138.8,145862961.0588076
2014-12-28 00:00:00 UTC,316.491,4322768586.675,67051620.38671447
2014-12-29 00:00:00 UTC,312.6329999999999,4271645363.8499985,99471184.46915883
2014-12-30 00:00:00 UTC,310.079,4237996980.525,71609763.01677348
2014-12-31 00:00:00 UTC,317.379,4338943850.325,71036111.34880373
2015-01-01 00:00:00 UTC,313.9920000000001,4293958347.0000014,46999364.08867299
2015-01-02 00:00:00 UTC,314.446,4301448334.7,38855906.30053607
2015-01-03 00:00:00 UTC,286.572,3921358112.1,118778941.40912902
2015-01-04 00:00:00 UTC,260.936,3571639780.8,205500148.96968707
2015-01-05 00:00:00 UTC,273.22,3740880426.5,155038125.45582142
2015-01-06 00:00:00 UTC,285.3738000000001,3908408221.3500013,97002895.97640781
2015-01-07 00:00:00 UTC,295.8725,4053238742.4375,110674232.97875299
2015-01-08 00:00:00 UTC,284.4525,3897824162.25,86570544.47058573
2015-01-09 00:00:00 UTC,289.5738000000001,3968992614.2850013,83478400.2771182
2015-01-10 00:00:00 UTC,274.533,3763909199.925,92683835.63260388
2015-01-11 00:00:00 UTC,267.184,3664201453.6,73256737.91089578
2015-01-12 00:00:00 UTC,268.353667700943,3681154854.371071,78982214.88677162
2015-01-13 00:00:00 UTC,221.436,3038251389.3,215752219.9219919
2015-01-14 00:00:00 UTC,172.1479,2362639549.8525,236006920.8178313
2015-01-15 00:00:00 UTC,210.5559,2890521922.995,257637517.29041365
2015-01-16 00:00:00 UTC,205.816,2826188131.0,176217465.4940408
2015-01-17 00:00:00 UTC,199.4914,2740019366.285,106431481.13147792
2015-01-18 00:00:00 UTC,208.9892,2871292169.34,118664232.7276146
2015-01-19 00:00:00 UTC,214.545,2948379298.875,105545327.33818196
2015-01-20 00:00:00 UTC,210.5137,2893626589.035,94312137.93638834
2015-01-21 00:00:00 UTC,224.0451,3080429686.665,99166469.19882473
2015-01-22 00:00:00 UTC,232.0423000000001,3191202338.1525016,151229886.42783546
2015-01-23 00:00:00 UTC,232.898,3203686663.5,126038219.2115576
2015-01-24 00:00:00 UTC,248.096,3413521852.0,134933345.06544757
2015-01-25 00:00:00 UTC,253.8388999999999,3493324595.8274984,142426844.88892275
2015-01-26 00:00:00 UTC,271.2882000000001,3734336330.6400013,401755946.5274641
2015-01-27 00:00:00 UTC,259.2356,3568728002.06,339951744.7443284
2015-01-29 00:00:00 UTC,232.5329422304941,3203612158.433073,161971565.54864252
2015-01-30 00:00:00 UTC,228.6354,3150704413.815,105832532.60469383
2015-01-31 00:00:00 UTC,218.0233,3005342178.85,92459195.63435939
2015-02-01 00:00:00 UTC,226.2697,3119897131.48,100844154.3350744
2015-02-02 00:00:00 UTC,240.0193,3310466195.25,108043831.20772208
2015-02-03 00:00:00 UTC,226.0119,3117998019.1275,135790231.88905972
2015-02-04 00:00:00 UTC,225.3083,3109175682.095,83155505.15562138
2015-02-05 00:00:00 UTC,216.9136,2994172300.44,74142168.01402433
2015-02-06 00:00:00 UTC,222.4872,3072075446.7,88164946.84338237
2015-02-07 00:00:00 UTC,227.2050999999999,3138151161.072499,80694160.19495533
2015-02-08 00:00:00 UTC,222.9061,3079497925.3725,76979240.31280218
2015-02-09 00:00:00 UTC,220.0922,3041547650.985,79154588.47482522
2015-02-10 00:00:00 UTC,220.6493,3049996660.2725,66708973.92079521
2015-02-11 00:00:00 UTC,219.0956,3029418429.03,65150873.75436823
2015-02-12 00:00:00 UTC,222.0401587875259,3070809845.0275135,51632481.43908263
2015-02-13 00:00:00 UTC,235.6774,3260249204.835,137045816.2260813
2015-02-14 00:00:00 UTC,259.0086000000001,3584044452.9300013,165435433.7487849
2015-02-15 00:00:00 UTC,232.9962,3224923703.82,199965387.6619376
2015-02-16 00:00:00 UTC,235.9199,3266299219.505,128976204.99927545
2015-02-17 00:00:00 UTC,242.4568,3357729670.42,121468767.5434641
2015-02-18 00:00:00 UTC,234.6238,3250184845.45,88821471.77949807
2015-02-19 00:00:00 UTC,240.2988,3329826479.07,71396084.8246788
2015-02-20 00:00:00 UTC,244.0821,3383185375.785,80482172.09597999
2015-02-21 00:00:00 UTC,244.1459,3384954726.9025,64143296.199941635
2015-02-22 00:00:00 UTC,235.5529999999999,3266702003.4249988,74180476.06972592
2015-02-23 00:00:00 UTC,238.1319,3303312137.1225,61755698.92656742
2015-02-24 00:00:00 UTC,238.7314,3312404143.285,58732103.48183354
2015-02-25 00:00:00 UTC,237.378,3294575196.45,57584610.05522578
2015-02-26 00:00:00 UTC,236.1711557723409,3278687399.961783,44991044.50687964
2015-02-27 00:00:00 UTC,253.8991,3525782547.105,137186494.71170896
2015-02-28 00:00:00 UTC,253.5991,3522504178.955,85884430.30666418
2015-03-01 00:00:00 UTC,257.7075,3580465593.9375,58106060.44444854
2015-03-02 00:00:00 UTC,269.9614999999999,3751796695.2874985,93658288.66772273
2015-03-03 00:00:00 UTC,280.6241999999999,3901083285.0899987,128754965.89965025
2015-03-04 00:00:00 UTC,273.0192999999999,3796353842.947499,119553919.98697218
2015-03-05 00:00:00 UTC,274.8255,3822334889.7375,98543018.35211967
2015-03-06 00:00:00 UTC,272.3412999999999,3788784931.469999,74704492.0402275
2015-03-07 00:00:00 UTC,275.5846387340832,3834877371.4562297,50059694.67622344
2015-03-08 00:00:00 UTC,274.578,3821054905.8,45050575.22814669
2015-03-09 00:00:00 UTC,289.2957000000001,4027806171.9600015,111062141.12648012
2015-03-10 00:00:00 UTC,290.3057,4043022165.1175,129285347.54407713
2015-03-11 00:00:00 UTC,295.961,4122115211.9,73794326.12201199
2015-03-12 00:00:00 UTC,293.9203,4095470764.185,65277495.588918425
2015-03-13 00:00:00 UTC,288.0364999999999,4014523120.5749984,67739327.34903467
2015-03-14 00:00:00 UTC,281.4887,3924198780.6125,63244191.82668233
2015-03-15 00:00:00 UTC,285.2645,3977863688.6375,32203956.61897762
2015-03-16 00:00:00 UTC,290.0955000000001,4046186762.5125012,60818266.22008967
2015-03-17 00:00:00 UTC,284.3491,3967004055.1925,50540130.74794698
2015-03-18 00:00:00 UTC,255.6062,3566978130.845,123648767.77025563
2015-03-19 00:00:00 UTC,260.0037,3629235646.08,133194355.06279549
2015-03-20 00:00:00 UTC,260.9075,3642718765.4375,59404464.50294682
2015-03-21 00:00:00 UTC,259.4899,3623906198.45,54148215.13499707
2015-03-22 00:00:00 UTC,267.7980999999999,3740905133.6624985,51503307.06679215
2015-03-23 00:00:00 UTC,266.0272,3717118257.44,73040649.64393184
2015-03-24 00:00:00 UTC,245.1679,3426730125.8925,153991184.32363835
2015-03-25 00:00:00 UTC,246.2715,3443109527.925,175875957.5910767
2015-03-26 00:00:00 UTC,247.5595,3462026772.6875,148675593.25572366
2015-03-27 00:00:00 UTC,247.1476,3457360133.78,90325941.05609
2015-03-28 00:00:00 UTC,252.0497,3526137495.545,82125758.55914597
2015-03-29 00:00:00 UTC,241.9136999999999,3384336375.9449987,84472855.7931449
2015-03-30 00:00:00 UTC,246.5418,3449082800.73,96641741.12450412
2015-03-31 00:00:00 UTC,243.2692000000001,3403299617.6200013,76545513.49477836
2015-04-01 00:00:00 UTC,246.7755,3456621444.825,78230800.04911813
2015-04-02 00:00:00 UTC,252.341,3535619144.775,95206093.35512507
2015-04-03 00:00:00 UTC,253.6226999999999,3554522140.4999986,94243302.29425739
2015-04-04 00:00:00 UTC,253.3213,3551247974.375,63959131.20365665
2015-04-05 00:00:00 UTC,259.7117999999999,3641795729.9099984,82969308.75347461
2015-04-06 00:00:00 UTC,255.4233,3582471422.0625,83832524.03554013
2015-04-07 00:00:00 UTC,253.2085,3551882233.75,88508043.4273131
2015-04-08 00:00:00 UTC,244.2709,3427768044.885,106548662.28337547
2015-04-09 00:00:00 UTC,243.2006548544864,3413570471.5539427,93749435.17178354
2015-04-10 00:00:00 UTC,234.5253,3292518276.0975,110710603.09814687
2015-04-11 00:00:00 UTC,236.4501,3319540687.6575,87634999.71721902
2015-04-12 00:00:00 UTC,235.7386,3309551885.795,62271722.260468975
2015-04-13 00:00:00 UTC,223.9464,3146530899.9,87796699.14598
2015-04-14 00:00:00 UTC,217.9995,3063792222.9375,109539415.0915327
2015-04-15 00:00:00 UTC,223.0161,3134965194.7125,71588917.36395298
2015-04-16 00:00:00 UTC,227.9995,3205775569.775,88471192.53868681
2015-04-17 00:00:00 UTC,222.4171382852381,3127985665.9882746,101386584.09915563
2015-04-18 00:00:00 UTC,222.9536999999999,3136367731.6949987,70165374.02114585
2015-04-19 00:00:00 UTC,222.6812,3133241391.63,58633108.40665714
2015-04-20 00:00:00 UTC,224.3086,3157115506.425,63561423.223313816
2015-04-21 00:00:00 UTC,234.6867000000001,3304071908.9550014,80763824.9531341
2015-04-22 00:00:00 UTC,233.7807,3292205018.715,72515582.86551493
2015-04-23 00:00:00 UTC,235.1735,3312571610.275,55130032.39951651
2015-04-24 00:00:00 UTC,230.9863,3254290910.1525,73282646.18860614
2015-04-25 00:00:00 UTC,225.9568,3184369639.96,58830426.88734985
2015-04-26 00:00:00 UTC,218.5065,3080176877.25,96999963.63035093
2015-04-27 00:00:00 UTC,228.5712,3222813920.04,95409417.4905671
2015-04-28 00:00:00 UTC,225.6422999999999,3182408229.6824985,71643965.12343475
2015-04-29 00:00:00 UTC,225.9978,3188139664.71,56781693.77813109
2015-04-30 00:00:00 UTC,236.2208,3333116826.64,103785827.2593271
2015-05-01 00:00:00 UTC,232.7402999999999,3284896594.1999984,74708330.707501
2015-05-02 00:00:00 UTC,235.1563,3319854338.695,61431426.38713984
2015-05-03 00:00:00 UTC,239.882,3387421698.4,86630763.25450982
2015-05-04 00:00:00 UTC,238.9705999999999,3375292445.5799985,84138462.79309112
2015-05-05 00:00:00 UTC,236.0015000000001,3334246892.1125016,71871894.07356025
2015-05-06 00:00:00 UTC,229.8152,3246886599.4,70623213.73756033
2015-05-07 00:00:00 UTC,236.8450000000001,3346205371.2500014,74887945.15831198
2015-05-08 00:00:00 UTC,243.657,3442447010.25,79882346.22687149
2015-05-09 00:00:00 UTC,241.5321,3412425891.825,79529081.71071678
2015-05-10 00:00:00 UTC,239.5548,3384490103.1,67810639.80677219
2015-05-11 00:00:00 UTC,241.8506,3416925739.45,70787411.31238237
2015-05-12 00:00:00 UTC,241.5189000000001,3412239398.9250016,60882937.62553394
2015-05-13 00:00:00 UTC,235.4793,3326910420.225,50100818.287086904
2015-05-14 00:00:00 UTC,236.704,3344213288.0,56975125.501362815
2015-05-15 00:00:00 UTC,236.9908,3348265270.1,39256136.30427565
2015-05-16 00:00:00 UTC,235.9781,3333957591.325,26856157.042346757
2015-05-17 00:00:00 UTC,236.0847,3335463662.775,24401603.48024925
2015-05-18 00:00:00 UTC,232.4757,3284474808.525,33772801.85844162
2015-05-19 00:00:00 UTC,231.9446000000001,3276971294.9500012,31085021.505248632
2015-05-20 00:00:00 UTC,234.048,3306688656.0,28778007.286285885
2015-05-21 00:00:00 UTC,235.4204999999999,3326079679.1249986,27373179.763544746
2015-05-22 00:00:00 UTC,240.9352,3419033119.26,54518478.95936304
2015-05-23 00:00:00 UTC,239.0329940983288,3392690898.43522,47757592.65993454
2015-05-24 00:00:00 UTC,241.2417000000001,3424926508.0275016,29761665.976133663
2015-05-25 00:00:00 UTC,237.441,3371792792.55,30834563.231427405
2015-05-26 00:00:00 UTC,237.4971,3373426620.6825,30268982.762250736
2015-05-27 00:00:00 UTC,237.2305,3370470121.0375,30728765.83133291
2015-05-28 00:00:00 UTC,237.4891000000001,3374927913.9625015,26801090.327187903
2015-05-29 00:00:00 UTC,237.0714,3369940317.075,31108417.12996518
2015-05-30 00:00:00 UTC,233.4572,3319341161.04,31403744.863089006
2015-05-31 00:00:00 UTC,229.6785,3266430207.375,23353985.64778831
2015-06-01 00:00:00 UTC,223.3178,3176729202.67,43602264.82379089
2015-06-02 00:00:00 UTC,225.7387,3212024675.365,32062237.057725612
2015-06-03 00:00:00 UTC,225.4831,3208477948.985,30472196.11636243
2015-06-04 00:00:00 UTC,224.1748,3189861690.38,29003069.45899297
2015-06-05 00:00:00 UTC,224.7413,3197922617.155,32252691.587104306
2015-06-06 00:00:00 UTC,225.2889,3205714609.215,18238445.735281847
2015-06-07 00:00:00 UTC,223.6157,3181906060.795,24133822.467004918
2015-06-08 00:00:00 UTC,228.7013000000001,3254270843.1550016,40449914.18863471
2015-06-09 00:00:00 UTC,229.5263999999999,3266011479.8399987,36746856.38036806
2015-06-10 00:00:00 UTC,229.0022,3258552454.57,29194036.771787077
2015-06-11 00:00:00 UTC,229.9343000000001,3271815631.7050014,28833233.41266869
2015-06-12 00:00:00 UTC,230.5181,3280122726.235,29722314.849446375
2015-06-13 00:00:00 UTC,232.6301,3310175113.435,29012321.272587787
2015-06-14 00:00:00 UTC,233.6681,3324945178.735,35303170.71466479
2015-06-15 00:00:00 UTC,237.2013,3375220318.155,46839294.423419096
2015-06-16 00:00:00 UTC,250.4743,3564086480.705,96364192.87222852
2015-06-17 00:00:00 UTC,247.6944000000001,3524530310.6400013,100630046.35212404
2015-06-18 00:00:00 UTC,248.5519999999999,3536733401.1999984,67360540.67947954
2015-06-19 00:00:00 UTC,242.9967,3457685093.145,60767655.66479779
2015-06-20 00:00:00 UTC,245.4754,3492955382.99,55692672.674818866
2015-06-21 00:00:00 UTC,243.9959,3488836375.125,26531885.052744597
2015-06-22 00:00:00 UTC,247.2790000000001,3536683169.6000013,41166801.74969953
2015-06-23 00:00:00 UTC,243.8486,3488498071.6,37387508.430996
2015-06-24 00:00:00 UTC,240.5377000000001,3442040366.0175014,39616260.29622073
2015-06-25 00:00:00 UTC,242.4769,3470729479.685,34244051.08008979
2015-06-26 00:00:00 UTC,242.4819,3471728541.2025,34005665.062683985
2015-06-27 00:00:00 UTC,250.621,3589074420.225,49080095.21505225
2015-06-28 00:00:00 UTC,248.3451,3557369715.93,40522516.655076645
2015-06-29 00:00:00 UTC,256.3038739667178,3672257830.226641,73197757.00524
2015-06-30 00:00:00 UTC,262.4063254601778,3760650012.699992,99893250.06832577
2015-07-01 00:00:00 UTC,257.5058,3691294141.84,68104997.64448473
